image_id,width,height,xmin,ymin,xmax,ymax,label
02_021_02011034_160760733760845_1,3024,3024,245,11,2695,1568,크림파스타
01_011_01011001_160351185711743_1,4027,3020,442,282,3638,2466,쌀밥
01_014_01014005_161080139465329_0,3468,4624,523,1401,2926,3756,비빔밥
04_042_04012008_160294184550270_0,3024,4032,422,915,2495,2975,시레기된장국
01_012_01012001_160449856389083_1,4032,3024,658,279,3564,2413,잡곡밥
02_021_02011027_160353812497057_0,3024,3024,279,564,2516,2689,짜장면
01_014_01014005_161063189142214_1,2268,4032,423,1280,1930,2532,비빔밥
01_014_01014001_160525376421011_0,3024,4032,537,847,2630,2707,김치볶음밥
04_042_04012008_160731878979755_1,3468,4624,348,1280,3235,3238,시레기된장국
02_021_02011027_160325696343785_1,4032,3024,549,363,3712,2444,짜장면
06_062_06012004_160575851256556_1,4032,3024,1207,703,2881,2182,떡갈비
01_012_01012001_160512504634790_1,4032,2268,927,333,3338,1336,잡곡밥
01_014_01014001_160636162233810_1,960,960,143,258,788,651,김치볶음밥
10_102_10012002_160735057428771_0,3024,4032,893,1372,2657,3200,치킨
04_042_04012008_160912606346862_0,3024,4032,152,1186,2643,3566,시레기된장국
01_014_01014001_160741508358246_0,3024,4032,563,1010,2252,2820,김치볶음밥
01_014_01014001_160622592532206_1,1280,1280,33,282,990,1280,김치볶음밥
08_084_08014001_160377160065153_0,3024,4032,260,782,2856,3385,떡볶이
10_102_10012002_160388747839066_1,3024,4032,0,1570,3024,3065,치킨
08_084_08014001_160386256538019_0,2160,2160,463,635,1588,1738,떡볶이
10_102_10012002_160772966524585_0,3456,3456,783,1213,2606,2700,치킨
01_012_01012001_160306607849987_1,3024,4032,500,1384,2477,2854,잡곡밥
08_084_08014001_160328214088091_0,3024,3024,397,731,2819,2213,떡볶이
01_014_01014001_160654430959338_1,2351,1816,430,309,1882,1295,김치볶음밥
10_102_10012003_160396739367381_1,3024,4032,83,668,3024,3776,돈까스
01_012_01012001_160413570425491_1,4032,3024,725,976,2981,1947,잡곡밥
10_102_10012003_160540154623929_0,3024,4032,950,370,2707,2894,돈까스
01_012_01012001_160378928741799_1,5664,4248,1073,291,4789,3376,잡곡밥
02_021_02011034_160535785463434_1,4032,3024,789,234,4025,2516,크림파스타
10_102_10012003_160730143550434_1,960,960,192,213,768,675,돈까스
01_014_01014001_160301166453095_1,3024,4032,68,562,3024,2866,김치볶음밥
04_042_04012008_160768997346065_0,960,960,238,223,731,713,시레기된장국
09_091_09011002_161156852225110_0,4032,3024,1195,664,2987,2309,갈치조림
10_102_10012002_160731235728530_1,3024,2628,604,603,2458,2095,치킨
10_102_10012002_160620992831112_1,3125,3786,336,727,2890,2674,치킨
06_062_06012004_160672165535498_1,4032,3024,1211,416,3147,1648,떡갈비
01_014_01014005_161077416943308_0,3024,4032,488,1330,2394,3420,비빔밥
06_062_06012004_160895440296262_1,4032,3024,952,840,2590,2674,떡갈비
09_091_09011002_161007025584174_1,960,720,324,175,700,505,갈치조림
09_091_09011002_160574633643502_1,4248,5664,567,2581,3733,4577,갈치조림
10_102_10012002_160489577913911_0,3024,4032,125,215,2757,3662,치킨
10_102_10012003_160601924219813_0,3024,4032,630,910,2600,3072,돈까스
10_102_10012003_160559556991397_1,4032,3024,1248,1323,3115,2299,돈까스
09_091_09011002_160604700275191_1,4248,5664,616,2427,3533,4545,갈치조림
01_012_01012001_160389165128763_0,3024,3024,473,542,2525,2496,잡곡밥
06_062_06012004_160843780719907_1,4032,3024,661,469,3451,2469,떡갈비
01_014_01014005_161067692831928_1,4032,3024,997,645,3168,2469,비빔밥
01_014_01014005_161053235260374_0,3024,4032,438,811,2785,3179,비빔밥
01_011_01011001_160320222726387_0,1958,1986,394,324,1563,1630,쌀밥
10_102_10012003_160721769341827_1,4032,3024,97,558,3043,2003,돈까스
10_102_10012003_160604625664576_0,3024,4032,765,1159,2287,3186,돈까스
01_011_01011001_160414963283011_0,3456,4608,200,894,2955,3641,쌀밥
04_042_04012008_160899202110135_1,3024,3024,255,492,2828,1832,시레기된장국
02_021_02011027_161010510658778_1,3024,4032,582,1381,2548,2912,짜장면
04_042_04012008_160880620210424_0,3024,4032,492,949,2563,3004,시레기된장국
10_102_10012002_160750347842219_0,2160,2880,242,640,1888,2667,치킨
06_062_06012004_160836957469665_0,960,720,345,201,733,472,떡갈비
10_102_10012003_160643394076421_1,3024,3024,594,858,2442,2061,돈까스
01_014_01014005_161063196553921_0,2268,4032,464,1100,1781,2446,비빔밥
04_042_04012008_160704001889229_1,4248,5664,507,2449,3514,4482,시레기된장국
02_021_02011034_160833607115873_0,4656,3492,1330,1011,3019,2661,크림파스타
01_012_01012001_160492431334242_1,3024,4032,437,1273,2405,3439,잡곡밥
10_102_10012003_160688163428749_0,960,720,321,182,709,427,돈까스
10_102_10012003_160750283756757_0,3480,4640,472,1211,3082,3363,돈까스
01_014_01014005_161067988399833_0,3024,4032,573,981,2358,2859,비빔밥
04_042_04012008_160914818292387_1,4032,3024,682,723,3178,2413,시레기된장국
10_102_10012002_160743758572839_0,4032,3024,1355,464,3317,2507,치킨
01_012_01012001_160585852095477_1,3024,4032,659,702,2562,3062,잡곡밥
01_011_01011001_160385802078619_0,3120,3120,227,167,3055,2964,쌀밥
04_042_04012008_160578023841939_0,3024,3024,381,459,2623,2686,시레기된장국
10_102_10012002_160743804214602_0,4032,3024,859,544,2832,2448,치킨
01_012_01012001_160507321681203_1,4032,3024,850,229,3667,2460,잡곡밥
09_091_09011002_161139240055008_0,3096,4128,705,986,2654,3364,갈치조림
04_042_04012008_160819770889668_0,3468,4624,462,1411,2550,3425,시레기된장국
10_102_10012003_160688163428749_1,960,720,293,177,749,377,돈까스
10_102_10012002_160773000838611_0,3456,4608,541,691,3248,2918,치킨
04_042_04012008_160725128615794_1,3445,4174,593,1056,2876,2832,시레기된장국
02_021_02011027_160880854461381_1,4032,3024,548,711,2550,2248,짜장면
04_042_04012008_161046836763055_1,3024,3024,598,762,2395,2035,시레기된장국
08_084_08014001_160557590490120_0,960,720,71,54,886,590,떡볶이
01_014_01014005_161062464162181_1,4032,3024,1091,543,2985,2559,비빔밥
01_011_01011001_160342461079702_0,3024,4032,310,704,2692,3442,쌀밥
02_021_02011034_160976232022337_1,720,960,109,175,611,622,크림파스타
06_062_06012004_160872081799978_0,2560,1440,653,192,1902,1172,떡갈비
01_014_01014001_160669810043520_0,3024,4032,869,1331,2249,2808,김치볶음밥
01_014_01014001_160705258556742_1,4032,3024,773,827,3381,1920,김치볶음밥
01_014_01014001_160738333868648_1,3024,2860,576,329,2405,1948,김치볶음밥
10_102_10012003_160627542364805_0,3000,4000,117,741,2854,3316,돈까스
01_014_01014001_160731460834718_0,2268,4032,256,1257,2091,3036,김치볶음밥
02_021_02011034_160964816335744_1,3024,4032,556,902,2495,2767,크림파스타
09_091_09011002_161006916346434_0,960,720,331,151,594,495,갈치조림
01_011_01011001_160308844672708_0,3120,4160,393,1259,2512,3385,쌀밥
01_014_01014001_160465369765840_0,2268,4032,181,1116,2158,3093,김치볶음밥
09_091_09011002_161007453170447_0,720,960,197,280,483,599,갈치조림
01_012_01012001_160522862132616_0,3155,2397,745,242,2370,2121,잡곡밥
02_021_02011034_160722165292301_0,3024,4032,292,878,2717,3370,크림파스타
06_062_06012004_160759617151314_1,4248,5664,912,2989,3587,4191,떡갈비
02_021_02011034_160725208254816_1,3024,4032,307,893,2747,2909,크림파스타
08_084_08014001_160403252261539_0,960,720,149,89,719,666,떡볶이
01_012_01012001_160523846646295_1,4608,3456,366,96,4466,2072,잡곡밥
10_102_10012003_160661151458075_1,3024,3024,435,395,2712,2128,돈까스
09_091_09011002_161146194561642_1,960,720,213,89,803,565,갈치조림
01_012_01012001_160449063165355_0,3024,2911,393,223,2836,2700,잡곡밥
10_102_10012003_160700213432895_1,3024,3024,411,293,2618,1934,돈까스
01_014_01014001_160738317943452_0,3000,4000,598,1109,2408,2851,김치볶음밥
04_042_04012008_160507724742739_1,960,960,216,363,712,687,시레기된장국
06_062_06012004_160825804311244_1,960,720,221,72,776,432,떡갈비
02_021_02011034_160853251085530_1,3984,2988,510,553,3396,2158,크림파스타
02_021_02011034_160843618525613_0,3024,4032,731,1431,2156,3155,크림파스타
10_102_10012002_160673053734629_1,3024,4032,785,1225,2413,2878,치킨
10_102_10012003_160738461932656_0,3024,3024,552,848,2584,2251,돈까스
02_021_02011027_160343768448440_1,4000,3000,303,1216,2678,3420,짜장면
02_021_02011027_161112473247096_0,2064,1960,390,411,1713,1683,짜장면
06_062_06012004_160615365258090_1,4032,3024,1239,208,2965,2087,떡갈비
10_102_10012003_160731481172069_1,960,960,211,285,743,691,돈까스
04_042_04012008_160592525045171_0,3000,4000,442,945,2636,3160,시레기된장국
04_042_04012008_160921592289366_0,2127,1898,415,439,1519,1479,시레기된장국
09_091_09011002_161165263827668_1,3024,3024,659,725,2228,1822,갈치조림
10_102_10012003_160647099715245_0,4032,3024,133,192,3687,2585,돈까스
06_062_06012004_160741466336820_1,3024,4032,445,625,2540,2822,떡갈비
08_084_08014001_160345512858812_1,3962,2972,1053,834,3107,2104,떡볶이
02_021_02011027_160446670347537_1,2715,1988,341,484,2318,1768,짜장면
10_102_10012003_160569517687224_0,1000,1334,0,122,1000,1099,돈까스
02_021_02011027_160645815232949_0,2272,2809,265,534,1768,2234,짜장면
01_014_01014001_160643615819598_1,960,720,228,77,748,430,김치볶음밥
01_014_01014001_160760572892419_0,1557,1676,439,435,1278,1321,김치볶음밥
06_062_06012004_160835248536895_1,4032,3024,1008,256,3232,2192,떡갈비
08_084_08014001_160576524678644_0,3024,3024,78,257,2656,2845,떡볶이
08_084_08014001_160415016086028_0,1000,1000,149,146,897,817,떡볶이
02_021_02011034_160483360768201_1,960,720,151,119,767,481,크림파스타
01_012_01012001_160532116125481_1,4032,2268,1094,247,2948,1983,잡곡밥
01_014_01014005_161060996742866_1,3088,3088,574,849,2697,2131,비빔밥
01_014_01014005_161060669568141_0,3024,4032,489,1132,2543,2998,비빔밥
10_102_10012003_160524394159813_0,3024,4032,339,875,2792,2560,돈까스
06_062_06012004_160886626580408_1,4000,3000,798,220,3237,2780,떡갈비
01_014_01014001_160509914356377_0,3000,4000,47,586,2121,3196,김치볶음밥
01_014_01014001_160364056675889_0,4032,3024,783,508,3171,2589,김치볶음밥
08_084_08014001_160561661866782_0,3024,3024,584,665,2403,2447,떡볶이
02_021_02011034_160437995957072_0,3024,4032,289,939,2721,3264,크림파스타
06_062_06012004_160776455816303_0,3024,2402,457,487,2753,1826,떡갈비
01_012_01012001_160541576016426_1,3120,3120,547,938,2527,2516,잡곡밥
02_021_02011027_160987253818131_1,3024,3024,572,992,2429,2475,짜장면
02_021_02011034_160557327074304_1,4032,3024,357,48,3829,2347,크림파스타
01_014_01014001_160707680898395_1,4032,3024,795,421,3312,2640,김치볶음밥
04_042_04012008_161025626566687_0,3120,3120,713,633,2440,2350,시레기된장국
01_014_01014001_160741508358246_1,4032,3024,719,616,2763,2494,김치볶음밥
10_102_10012002_160772881548257_1,3456,4608,590,1057,3362,2958,치킨
01_012_01012001_160475998152540_0,2268,4032,340,1053,1934,2700,잡곡밥
01_011_01011001_160273868567939,2282,1960,246,150,2020,1854,쌀밥
01_012_01012001_160359604280573_0,2268,4032,327,831,2096,2769,잡곡밥
02_021_02011027_160573304263007_1,2160,2160,267,411,1957,1724,짜장면
10_102_10012003_160665662321545_0,4032,3024,672,256,3595,2736,돈까스
08_084_08014001_160527936038405_0,4000,3000,608,90,2596,3000,떡볶이
02_021_02011027_160615392464752_0,4032,3024,643,201,3238,2834,짜장면
01_012_01012001_160552302257868_0,3024,4032,719,1155,2478,3006,잡곡밥
01_011_01011001_160300213599130_1,4032,3024,619,411,3035,2459,쌀밥
10_102_10012002_160764650143906_0,3024,4032,467,1365,2351,2780,치킨
01_014_01014005_160395065786323_0,3024,4032,349,722,2756,3217,비빔밥
10_102_10012003_160311940931256_1,3024,4032,467,996,2764,2240,돈까스
02_021_02011034_160575690762431_1,4032,2268,1065,452,2444,1455,크림파스타
02_021_02011027_160724605080343_0,3024,4032,344,826,2717,3102,짜장면
02_021_02011034_160835418214236_0,3120,4160,146,644,2820,3379,크림파스타
01_014_01014005_161060598446546_0,2448,3264,453,979,1903,2746,비빔밥
10_102_10012003_160395937428252_1,3024,4032,245,1458,1845,2390,돈까스
01_012_01012001_160566445541422_0,960,960,230,171,845,825,잡곡밥
10_102_10012002_160466877954779_0,3024,4032,424,846,2714,2965,치킨
09_091_09011002_160549455762188_0,3024,3024,711,563,2341,2424,갈치조림
10_102_10012002_160769780621252_0,3456,3456,552,713,2971,3096,치킨
10_102_10012002_160406927633175_0,3024,2995,308,396,2632,2541,치킨
06_062_06012004_160683326413836_0,2149,1700,88,213,1653,1484,떡갈비
01_012_01012001_160566246185347_1,3024,3024,414,454,2627,2582,잡곡밥
01_014_01014001_160748933518376_1,3000,4000,351,1028,2488,2624,김치볶음밥
10_102_10012002_160586145870722_0,3024,4032,125,427,2756,3989,치킨
01_011_01011001_160371236061771_1,3024,4032,411,699,2643,2395,쌀밥
01_014_01014005_161072641261002_0,1440,2560,213,739,1233,1707,비빔밥
02_021_02011027_160541678875134_1,3024,4032,467,920,2382,2280,짜장면
06_062_06012004_160698509585399_1,3024,4032,664,1287,2248,3214,떡갈비
10_102_10012003_160359813734047_0,3024,3024,189,1045,2824,2331,돈까스
09_091_09011002_161148710626002_1,720,960,116,258,565,620,갈치조림
10_102_10012002_160569739279396_0,960,1280,45,272,773,982,치킨
04_042_04012008_160933555528458_0,686,1440,0,376,643,1013,시레기된장국
09_091_09011002_161139229858947_0,3096,4128,361,865,2763,3092,갈치조림
01_014_01014001_160525365828839_1,3024,4032,423,1368,2526,2588,김치볶음밥
01_011_01011001_160456451144495_0,3024,3024,579,571,2579,2677,쌀밥
06_062_06012004_160500454673936_1,2887,2517,733,575,2083,1542,떡갈비
02_021_02011034_160708845346151_1,4032,3024,923,0,4032,2683,크림파스타
08_084_08014001_160619669182349_1,4032,3024,1020,937,3587,2354,떡볶이
02_021_02011027_160557370033792_1,960,960,8,36,952,738,짜장면
09_091_09011002_161156810557561_0,4032,3024,1185,666,2847,2340,갈치조림
09_091_09011002_161156237148045_1,4128,3096,579,658,3380,1901,갈치조림
06_062_06012004_160845558818450_1,4032,3024,784,389,3136,2112,떡갈비
09_091_09011002_160681653783462_1,3024,4032,783,2284,2546,3117,갈치조림
01_012_01012001_160575410932052_1,4032,1908,1037,431,2915,1544,잡곡밥
01_014_01014001_160448167347659_0,2268,4032,445,1348,1988,2938,김치볶음밥
02_021_02011034_160669840541405_1,2272,1960,476,505,1841,1635,크림파스타
01_011_01011001_160349322736459_1,3024,4032,360,690,2678,2297,쌀밥
01_012_01012001_160569247231245_0,3024,4032,358,886,2651,3403,잡곡밥
10_102_10012003_160585818156678_1,3024,4032,54,1031,3024,3093,돈까스
01_014_01014005_161054454190775_0,3024,4032,693,1099,2421,2827,비빔밥
10_102_10012002_160602924675563_0,1963,3031,137,342,1864,2951,치킨
01_014_01014005_161062315226670_1,4032,3024,348,355,3521,2246,비빔밥
09_091_09011002_161175370968280_1,3024,3024,760,554,2252,1701,갈치조림
10_102_10012002_160772930275832_1,3456,4608,704,813,2801,2462,치킨
10_102_10012003_160673567894293_0,5312,2988,695,1043,2687,2816,돈까스
10_102_10012003_160684820785915_1,3456,4608,509,918,3272,3170,돈까스
01_014_01014001_160630385794858_1,1440,1440,343,383,1188,901,김치볶음밥
02_021_02011027_160637034567858_0,3024,4032,247,734,2744,3143,짜장면
02_021_02011027_160401369328857_1,4032,3024,309,151,3863,2254,짜장면
10_102_10012002_160769409761893_1,3424,4239,1767,1197,3143,2511,치킨
09_091_09011002_161148872242751_1,4128,3096,700,398,3380,1720,갈치조림
09_091_09011002_160631109796262_1,960,720,132,143,814,547,갈치조림
01_012_01012001_160457392562342_1,4032,3024,656,821,3552,2384,잡곡밥
01_011_01011001_160350267945588_0,3024,4032,324,896,2792,3207,쌀밥
01_012_01012001_160501161247195_0,427,423,93,90,292,367,잡곡밥
10_102_10012003_160687772072508_1,3024,3024,1213,880,2957,2315,돈까스
10_102_10012003_160343719771892_1,4000,3000,1541,1074,2470,2098,돈까스
06_062_06012004_160845518113123_1,4032,3024,891,411,2837,1509,떡갈비
01_011_01011001_160384447341273_0,3024,4032,736,1255,2185,2828,쌀밥
10_102_10012003_160688366220492_0,3024,3024,381,331,2589,2896,돈까스
02_021_02011034_160881106330808_0,4000,3000,1088,297,3516,2670,크림파스타
04_042_04012008_160394220747319_0,3024,4032,529,1245,2360,3009,시레기된장국
09_091_09011002_160905491129756_1,3024,4032,482,1593,2660,2906,갈치조림
06_062_06012004_160836966118562_0,960,720,305,190,703,516,떡갈비
01_014_01014005_161067298896855_0,2448,3264,159,409,2283,2337,비빔밥
08_084_08014001_160626126983795_1,3000,4000,265,981,2925,2787,떡볶이
10_102_10012002_160664983643978_0,3024,3024,755,811,2205,2491,치킨
04_042_04012008_160846129662317_1,960,888,290,241,808,644,시레기된장국
09_091_09011002_161093658288157_0,3024,3024,421,569,2530,2673,갈치조림
02_021_02011027_160665259869981_1,3024,2977,0,353,2943,2530,짜장면
01_014_01014005_161077572536859_0,3024,4032,456,1107,2559,3226,비빔밥
01_012_01012001_160574396596526_1,2905,2404,413,285,2207,2272,잡곡밥
09_091_09011002_161165271295738_0,3024,3024,590,647,2414,2331,갈치조림
04_042_04012008_160692332286368_1,4032,3024,416,661,3509,2208,시레기된장국
01_011_01011001_160316929588344_1,2386,1616,6,10,2290,1423,쌀밥
10_102_10012003_160505333826183_0,3024,3024,0,278,3024,2565,돈까스
09_091_09011002_161180323599456_1,3024,4032,462,1656,2495,3002,갈치조림
09_091_09011002_161084055458870_0,4248,5664,1033,1648,3565,4627,갈치조림
01_012_01012001_160501949811737_0,3024,4032,629,958,2607,2988,잡곡밥
01_014_01014005_161060941614591_0,3088,3088,405,498,2649,2599,비빔밥
01_014_01014005_161053215434416_0,3024,4032,253,845,2604,3195,비빔밥
02_021_02011034_160898055645307_1,3456,3456,402,727,2959,2270,크림파스타
04_042_04012008_160626548597330_0,2988,3984,623,1191,2432,3026,시레기된장국
08_084_08014001_160629350896654_0,3024,3024,509,608,2515,2512,떡볶이
01_011_01011001_160336530434153_0,3492,4021,1065,1355,2462,2780,쌀밥
02_021_02011027_160680880188528_1,1908,4032,0,1095,1908,2596,짜장면
08_084_08014001_160377193993929_1,4032,3024,587,645,3189,2597,떡볶이
